pH_BB_ID,farm_ID,point_ID,lab_ID,parm_ID,value,X,Y,field_ID,date_ID,dates_ID,date_sampling,date_lab_delivery,parameter,abbreviation,unit,method
2.150.150.9,2,150,150,9,0.96,462874.5,5803320.6,7,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694
2.150.150.10,2,150,150,10,1.01,462874.5,5803320.6,7,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694
2.150.150.11,2,150,150,11,0.09,462874.5,5803320.6,7,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694
2.151.151.9,2,151,151,9,1.11,462879.4,5803412.8,7,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694
2.151.151.10,2,151,151,10,1.13,462879.4,5803412.8,7,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694
2.151.151.11,2,151,151,11,0.1,462879.4,5803412.8,7,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694
2.152.152.9,2,152,152,9,0.99,462963.1,5803628.4,7,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694
2.152.152.10,2,152,152,10,1.01,462963.1,5803628.4,7,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694
2.152.152.11,2,152,152,11,0.09,462963.1,5803628.4,7,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694
2.153.153.8,2,153,153,8,5.6,462996.1,5803501.6,7,7,7,2018-09-26,2018-09-27,soil pH,pH,,DIN ISO 10390
2.153.153.12,2,153,153,12,6.8,462996.1,5803501.6,7,7,7,2018-09-26,2018-09-27,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.153.153.13,2,153,153,13,18.0,462996.1,5803501.6,7,7,7,2018-09-26,2018-09-27,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.153.153.14,2,153,153,14,5.6,462996.1,5803501.6,7,7,7,2018-09-26,2018-09-27,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.154.154.8,2,154,154,8,5.2,463005.2,5803490.4,7,7,7,2018-09-26,2018-09-27,soil pH,pH,,DIN ISO 10390
2.154.154.12,2,154,154,12,6.4,463005.2,5803490.4,7,7,7,2018-09-26,2018-09-27,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.154.154.13,2,154,154,13,11.0,463005.2,5803490.4,7,7,7,2018-09-26,2018-09-27,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.154.154.14,2,154,154,14,2.9,463005.2,5803490.4,7,7,7,2018-09-26,2018-09-27,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.155.155.9,2,155,155,9,0.99,463008.5,5803497.6,7,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694
2.155.155.10,2,155,155,10,1.0,463008.5,5803497.6,7,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694
2.155.155.11,2,155,155,11,0.09,463008.5,5803497.6,7,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694
2.156.156.9,2,156,156,9,0.99,463018.1,5803182.0,7,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694
2.156.156.10,2,156,156,10,1.02,463018.1,5803182.0,7,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694
2.156.156.11,2,156,156,11,0.09,463018.1,5803182.0,7,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694
2.157.157.8,2,157,157,8,6.4,463044.6,5803459.6,7,7,7,2018-09-26,2018-09-27,soil pH,pH,,DIN ISO 10390
2.157.157.12,2,157,157,12,6.1,463044.6,5803459.6,7,7,7,2018-09-26,2018-09-27,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.157.157.13,2,157,157,13,15.0,463044.6,5803459.6,7,7,7,2018-09-26,2018-09-27,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.157.157.14,2,157,157,14,5.7,463044.6,5803459.6,7,7,7,2018-09-26,2018-09-27,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.158.158.1,2,158,158,1,4.06,463063.3,5803490.7,7,13,13,2020-11-15,2021-02-18,Clay,Cl,M%,DIN ISO 11277
2.158.158.2,2,158,158,2,1.18,463063.3,5803490.7,7,13,13,2020-11-15,2021-02-18,Fine silt,fSi,M%,DIN ISO 11277
2.158.158.3,2,158,158,3,4.9,463063.3,5803490.7,7,13,13,2020-11-15,2021-02-18,Middle silt,mSi,M%,DIN ISO 11277
2.158.158.4,2,158,158,4,5.62,463063.3,5803490.7,7,13,13,2020-11-15,2021-02-18,Coarse silt,cSi,M%,DIN ISO 11277
2.158.158.5,2,158,158,5,22.42,463063.3,5803490.7,7,13,13,2020-11-15,2021-02-18,Fine sand,fSa,M%,DIN ISO 11277
2.158.158.6,2,158,158,6,51.22,463063.3,5803490.7,7,13,13,2020-11-15,2021-02-18,Middle sand,mSa,M%,DIN ISO 11277
2.158.158.7,2,158,158,7,10.6,463063.3,5803490.7,7,13,13,2020-11-15,2021-02-18,Coarse sand,cSa,M%,DIN ISO 11277
2.159.159.1,2,159,159,1,8.63,463065.1,5803391.0,7,13,13,2020-11-15,2021-02-18,Clay,Cl,M%,DIN ISO 11277
2.159.159.2,2,159,159,2,5.87,463065.1,5803391.0,7,13,13,2020-11-15,2021-02-18,Fine silt,fSi,M%,DIN ISO 11277
2.159.159.3,2,159,159,3,5.3,463065.1,5803391.0,7,13,13,2020-11-15,2021-02-18,Middle silt,mSi,M%,DIN ISO 11277
2.159.159.4,2,159,159,4,10.41,463065.1,5803391.0,7,13,13,2020-11-15,2021-02-18,Coarse silt,cSi,M%,DIN ISO 11277
2.159.159.5,2,159,159,5,29.68,463065.1,5803391.0,7,13,13,2020-11-15,2021-02-18,Fine sand,fSa,M%,DIN ISO 11277
2.159.159.6,2,159,159,6,31.27,463065.1,5803391.0,7,13,13,2020-11-15,2021-02-18,Middle sand,mSa,M%,DIN ISO 11277
2.159.159.7,2,159,159,7,8.85,463065.1,5803391.0,7,13,13,2020-11-15,2021-02-18,Coarse sand,cSa,M%,DIN ISO 11277
2.160.160.8,2,160,160,8,5.9,463071.6,5803689.4,7,7,7,2018-09-26,2018-09-27,soil pH,pH,,DIN ISO 10390
2.160.160.12,2,160,160,12,4.5,463071.6,5803689.4,7,7,7,2018-09-26,2018-09-27,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.160.160.13,2,160,160,13,23.0,463071.6,5803689.4,7,7,7,2018-09-26,2018-09-27,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.160.160.14,2,160,160,14,4.6,463071.6,5803689.4,7,7,7,2018-09-26,2018-09-27,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.161.161.9,2,161,161,9,1.08,463102.9,5803247.0,7,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694
2.161.161.10,2,161,161,10,1.09,463102.9,5803247.0,7,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694
2.161.161.11,2,161,161,11,0.1,463102.9,5803247.0,7,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694
2.162.162.9,2,162,162,9,1.9,463123.8,5803618.0,7,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694
2.162.162.10,2,162,162,10,1.93,463123.8,5803618.0,7,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694
2.162.162.11,2,162,162,11,0.16,463123.8,5803618.0,7,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694
2.163.163.8,2,163,163,8,6.6,463134.1,5803376.2,7,7,7,2018-09-26,2018-09-27,soil pH,pH,,DIN ISO 10390
2.163.163.12,2,163,163,12,9.1,463134.1,5803376.2,7,7,7,2018-09-26,2018-09-27,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.163.163.13,2,163,163,13,17.0,463134.1,5803376.2,7,7,7,2018-09-26,2018-09-27,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.163.163.14,2,163,163,14,4.5,463134.1,5803376.2,7,7,7,2018-09-26,2018-09-27,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.164.164.9,2,164,164,9,1.15,463145.2,5803491.1,7,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694
2.164.164.10,2,164,164,10,1.18,463145.2,5803491.1,7,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694
2.164.164.11,2,164,164,11,0.11,463145.2,5803491.1,7,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694
2.165.165.9,2,165,165,9,1.32,463195.2,5803066.6,7,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694
2.165.165.10,2,165,165,10,1.35,463195.2,5803066.6,7,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694
2.165.165.11,2,165,165,11,0.13,463195.2,5803066.6,7,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694
2.166.166.8,2,166,166,8,5.4,463220.4,5803067.9,7,7,7,2018-09-26,2018-09-27,soil pH,pH,,DIN ISO 10390
2.166.166.12,2,166,166,12,16.0,463220.4,5803067.9,7,7,7,2018-09-26,2018-09-27,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.166.166.13,2,166,166,13,24.0,463220.4,5803067.9,7,7,7,2018-09-26,2018-09-27,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.166.166.14,2,166,166,14,4.3,463220.4,5803067.9,7,7,7,2018-09-26,2018-09-27,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.167.167.8,2,167,167,8,6.7,463232.6,5802973.2,7,7,7,2018-09-26,2018-09-27,soil pH,pH,,DIN ISO 10390
2.167.167.12,2,167,167,12,27.5,463232.6,5802973.2,7,7,7,2018-09-26,2018-09-27,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.167.167.13,2,167,167,13,21.0,463232.6,5802973.2,7,7,7,2018-09-26,2018-09-27,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.167.167.14,2,167,167,14,13.3,463232.6,5802973.2,7,7,7,2018-09-26,2018-09-27,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.168.168.8,2,168,168,8,5.3,463246.4,5803051.6,7,7,7,2018-09-26,2018-09-27,soil pH,pH,,DIN ISO 10390
2.168.168.12,2,168,168,12,16.8,463246.4,5803051.6,7,7,7,2018-09-26,2018-09-27,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.168.168.13,2,168,168,13,34.0,463246.4,5803051.6,7,7,7,2018-09-26,2018-09-27,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.168.168.14,2,168,168,14,5.6,463246.4,5803051.6,7,7,7,2018-09-26,2018-09-27,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.169.169.8,2,169,169,8,7.0,463249.3,5802949.8,7,7,7,2018-09-26,2018-09-27,soil pH,pH,,DIN ISO 10390
2.169.169.12,2,169,169,12,30.3,463249.3,5802949.8,7,7,7,2018-09-26,2018-09-27,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.169.169.13,2,169,169,13,18.0,463249.3,5802949.8,7,7,7,2018-09-26,2018-09-27,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.169.169.14,2,169,169,14,10.9,463249.3,5802949.8,7,7,7,2018-09-26,2018-09-27,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.170.170.8,2,170,170,8,6.4,463251.9,5802975.2,7,7,7,2018-09-26,2018-09-27,soil pH,pH,,DIN ISO 10390
2.170.170.12,2,170,170,12,23.4,463251.9,5802975.2,7,7,7,2018-09-26,2018-09-27,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.170.170.13,2,170,170,13,17.0,463251.9,5802975.2,7,7,7,2018-09-26,2018-09-27,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.170.170.14,2,170,170,14,14.0,463251.9,5802975.2,7,7,7,2018-09-26,2018-09-27,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.171.171.8,2,171,171,8,5.3,463287.3,5803229.9,7,7,7,2018-09-26,2018-09-27,soil pH,pH,,DIN ISO 10390
2.171.171.12,2,171,171,12,12.9,463287.3,5803229.9,7,7,7,2018-09-26,2018-09-27,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.171.171.13,2,171,171,13,19.0,463287.3,5803229.9,7,7,7,2018-09-26,2018-09-27,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.171.171.14,2,171,171,14,5.0,463287.3,5803229.9,7,7,7,2018-09-26,2018-09-27,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.172.172.8,2,172,172,8,4.9,463295.3,5803220.2,7,7,7,2018-09-26,2018-09-27,soil pH,pH,,DIN ISO 10390
2.172.172.12,2,172,172,12,15.4,463295.3,5803220.2,7,7,7,2018-09-26,2018-09-27,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.172.172.13,2,172,172,13,16.0,463295.3,5803220.2,7,7,7,2018-09-26,2018-09-27,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.172.172.14,2,172,172,14,5.6,463295.3,5803220.2,7,7,7,2018-09-26,2018-09-27,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.173.173.1,2,173,173,1,5.67,463297.8,5803560.7,7,13,13,2020-11-15,2021-02-18,Clay,Cl,M%,DIN ISO 11277
2.173.173.2,2,173,173,2,4.76,463297.8,5803560.7,7,13,13,2020-11-15,2021-02-18,Fine silt,fSi,M%,DIN ISO 11277
2.173.173.3,2,173,173,3,5.48,463297.8,5803560.7,7,13,13,2020-11-15,2021-02-18,Middle silt,mSi,M%,DIN ISO 11277
2.173.173.4,2,173,173,4,9.87,463297.8,5803560.7,7,13,13,2020-11-15,2021-02-18,Coarse silt,cSi,M%,DIN ISO 11277
2.173.173.5,2,173,173,5,26.14,463297.8,5803560.7,7,13,13,2020-11-15,2021-02-18,Fine sand,fSa,M%,DIN ISO 11277
2.173.173.6,2,173,173,6,37.86,463297.8,5803560.7,7,13,13,2020-11-15,2021-02-18,Middle sand,mSa,M%,DIN ISO 11277
2.173.173.7,2,173,173,7,10.22,463297.8,5803560.7,7,13,13,2020-11-15,2021-02-18,Coarse sand,cSa,M%,DIN ISO 11277
2.174.174.9,2,174,174,9,1.34,463302.6,5803239.9,7,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694
2.174.174.10,2,174,174,10,1.37,463302.6,5803239.9,7,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694
2.174.174.11,2,174,174,11,0.13,463302.6,5803239.9,7,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694
2.175.175.8,2,175,175,8,5.4,463312.7,5803231.1,7,7,7,2018-09-26,2018-09-27,soil pH,pH,,DIN ISO 10390
2.175.175.12,2,175,175,12,14.2,463312.7,5803231.1,7,7,7,2018-09-26,2018-09-27,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.175.175.13,2,175,175,13,21.0,463312.7,5803231.1,7,7,7,2018-09-26,2018-09-27,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.175.175.14,2,175,175,14,4.9,463312.7,5803231.1,7,7,7,2018-09-26,2018-09-27,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.176.176.9,2,176,176,9,1.32,463344.3,5803289.2,7,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694
2.176.176.10,2,176,176,10,1.34,463344.3,5803289.2,7,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694
2.176.176.11,2,176,176,11,0.13,463344.3,5803289.2,7,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694
2.177.177.8,2,177,177,8,5.5,463355.5,5803437.7,7,7,7,2018-09-26,2018-09-27,soil pH,pH,,DIN ISO 10390
2.177.177.12,2,177,177,12,15.6,463355.5,5803437.7,7,7,7,2018-09-26,2018-09-27,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.177.177.13,2,177,177,13,18.0,463355.5,5803437.7,7,7,7,2018-09-26,2018-09-27,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.177.177.14,2,177,177,14,4.8,463355.5,5803437.7,7,7,7,2018-09-26,2018-09-27,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.178.178.9,2,178,178,9,1.2,463396.4,5803486.9,7,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694
2.178.178.10,2,178,178,10,1.2,463396.4,5803486.9,7,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694
2.178.178.11,2,178,178,11,0.11,463396.4,5803486.9,7,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694
2.179.179.8,2,179,179,8,6.3,463452.8,5803425.2,8,7,7,2018-09-26,2018-09-27,soil pH,pH,,DIN ISO 10390
2.179.179.12,2,179,179,12,10.3,463452.8,5803425.2,8,7,7,2018-09-26,2018-09-27,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.179.179.13,2,179,179,13,17.0,463452.8,5803425.2,8,7,7,2018-09-26,2018-09-27,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.179.179.14,2,179,179,14,6.3,463452.8,5803425.2,8,7,7,2018-09-26,2018-09-27,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.180.180.8,2,180,180,8,6.1,463461.2,5803412.8,8,7,7,2018-09-26,2018-09-27,soil pH,pH,,DIN ISO 10390
2.180.180.12,2,180,180,12,12.3,463461.2,5803412.8,8,7,7,2018-09-26,2018-09-27,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.180.180.13,2,180,180,13,22.0,463461.2,5803412.8,8,7,7,2018-09-26,2018-09-27,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.180.180.14,2,180,180,14,9.1,463461.2,5803412.8,8,7,7,2018-09-26,2018-09-27,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.181.181.8,2,181,181,8,6.2,463505.4,5803571.6,8,7,7,2018-09-26,2018-09-27,soil pH,pH,,DIN ISO 10390
2.181.181.12,2,181,181,12,15.0,463505.4,5803571.6,8,7,7,2018-09-26,2018-09-27,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.181.181.13,2,181,181,13,13.0,463505.4,5803571.6,8,7,7,2018-09-26,2018-09-27,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.181.181.14,2,181,181,14,3.5,463505.4,5803571.6,8,7,7,2018-09-26,2018-09-27,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.182.182.8,2,182,182,8,5.9,463510.6,5803407.3,8,7,7,2018-09-26,2018-09-27,soil pH,pH,,DIN ISO 10390
2.182.182.12,2,182,182,12,15.9,463510.6,5803407.3,8,7,7,2018-09-26,2018-09-27,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.182.182.13,2,182,182,13,13.0,463510.6,5803407.3,8,7,7,2018-09-26,2018-09-27,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.182.182.14,2,182,182,14,4.3,463510.6,5803407.3,8,7,7,2018-09-26,2018-09-27,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.183.183.8,2,183,183,8,5.7,463530.5,5803419.5,8,7,7,2018-09-26,2018-09-27,soil pH,pH,,DIN ISO 10390
2.183.183.12,2,183,183,12,13.6,463530.5,5803419.5,8,7,7,2018-09-26,2018-09-27,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.183.183.13,2,183,183,13,20.0,463530.5,5803419.5,8,7,7,2018-09-26,2018-09-27,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.183.183.14,2,183,183,14,5.4,463530.5,5803419.5,8,7,7,2018-09-26,2018-09-27,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.184.184.8,2,184,184,8,6.5,463598.6,5803637.2,8,7,7,2018-09-26,2018-09-27,soil pH,pH,,DIN ISO 10390
2.184.184.12,2,184,184,12,11.6,463598.6,5803637.2,8,7,7,2018-09-26,2018-09-27,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.184.184.13,2,184,184,13,13.0,463598.6,5803637.2,8,7,7,2018-09-26,2018-09-27,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.184.184.14,2,184,184,14,4.9,463598.6,5803637.2,8,7,7,2018-09-26,2018-09-27,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.185.185.9,2,185,185,9,0.85,463602.2,5803646.2,8,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694
2.185.185.10,2,185,185,10,0.89,463602.2,5803646.2,8,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694
2.185.185.11,2,185,185,11,0.08,463602.2,5803646.2,8,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694
2.186.186.9,2,186,186,9,1.02,463610.8,5803455.6,8,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694
2.186.186.10,2,186,186,10,1.06,463610.8,5803455.6,8,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694
2.186.186.11,2,186,186,11,0.1,463610.8,5803455.6,8,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694
2.187.187.8,2,187,187,8,6.1,463622.9,5803726.9,8,7,7,2018-09-26,2018-09-27,soil pH,pH,,DIN ISO 10390
2.187.187.12,2,187,187,12,12.8,463622.9,5803726.9,8,7,7,2018-09-26,2018-09-27,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.187.187.13,2,187,187,13,16.0,463622.9,5803726.9,8,7,7,2018-09-26,2018-09-27,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.187.187.14,2,187,187,14,5.0,463622.9,5803726.9,8,7,7,2018-09-26,2018-09-27,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.188.188.1,2,188,188,1,3.11,463627.6,5803740.5,8,13,13,2020-11-15,2021-02-18,Clay,Cl,M%,DIN ISO 11277
2.188.188.2,2,188,188,2,2.22,463627.6,5803740.5,8,13,13,2020-11-15,2021-02-18,Fine silt,fSi,M%,DIN ISO 11277
2.188.188.3,2,188,188,3,2.43,463627.6,5803740.5,8,13,13,2020-11-15,2021-02-18,Middle silt,mSi,M%,DIN ISO 11277
2.188.188.4,2,188,188,4,7.87,463627.6,5803740.5,8,13,13,2020-11-15,2021-02-18,Coarse silt,cSi,M%,DIN ISO 11277
2.188.188.5,2,188,188,5,26.55,463627.6,5803740.5,8,13,13,2020-11-15,2021-02-18,Fine sand,fSa,M%,DIN ISO 11277
2.188.188.6,2,188,188,6,45.06,463627.6,5803740.5,8,13,13,2020-11-15,2021-02-18,Middle sand,mSa,M%,DIN ISO 11277
2.188.188.7,2,188,188,7,12.76,463627.6,5803740.5,8,13,13,2020-11-15,2021-02-18,Coarse sand,cSa,M%,DIN ISO 11277
2.189.189.1,2,189,189,1,4.65,463630.4,5803543.2,8,13,13,2020-11-15,2021-02-18,Clay,Cl,M%,DIN ISO 11277
2.189.189.2,2,189,189,2,2.23,463630.4,5803543.2,8,13,13,2020-11-15,2021-02-18,Fine silt,fSi,M%,DIN ISO 11277
2.189.189.3,2,189,189,3,3.71,463630.4,5803543.2,8,13,13,2020-11-15,2021-02-18,Middle silt,mSi,M%,DIN ISO 11277
2.189.189.4,2,189,189,4,10.76,463630.4,5803543.2,8,13,13,2020-11-15,2021-02-18,Coarse silt,cSi,M%,DIN ISO 11277
2.189.189.5,2,189,189,5,30.77,463630.4,5803543.2,8,13,13,2020-11-15,2021-02-18,Fine sand,fSa,M%,DIN ISO 11277
2.189.189.6,2,189,189,6,39.93,463630.4,5803543.2,8,13,13,2020-11-15,2021-02-18,Middle sand,mSa,M%,DIN ISO 11277
2.189.189.7,2,189,189,7,7.95,463630.4,5803543.2,8,13,13,2020-11-15,2021-02-18,Coarse sand,cSa,M%,DIN ISO 11277
2.190.190.9,2,190,190,9,1.08,463649.8,5803874.4,8,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694
2.190.190.10,2,190,190,10,1.11,463649.8,5803874.4,8,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694
2.190.190.11,2,190,190,11,0.1,463649.8,5803874.4,8,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694
2.191.191.9,2,191,191,9,0.89,463650.9,5803368.4,8,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694
2.191.191.10,2,191,191,10,0.91,463650.9,5803368.4,8,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694
