pH_BB_ID,farm_ID,point_ID,lab_ID,parm_ID,value,X,Y,field_ID,date_ID,date_sampling,date_lab_delivery,parameter,abbreviation,unit,method
1.30.30.5,1,30,30,5,36.4,428209.3,5886315.5,4,21,2022-03-24,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.30.30.6,1,30,30,6,22.13,428209.3,5886315.5,4,21,2022-03-24,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.30.30.7,1,30,30,7,6.88,428209.3,5886315.5,4,21,2022-03-24,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.31.31.1,1,31,31,1,12.73,428408.4,5886284.4,4,21,2022-03-24,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.31.31.2,1,31,31,2,3.78,428408.4,5886284.4,4,21,2022-03-24,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.31.31.3,1,31,31,3,8.35,428408.4,5886284.4,4,21,2022-03-24,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.31.31.4,1,31,31,4,8.52,428408.4,5886284.4,4,21,2022-03-24,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.31.31.5,1,31,31,5,34.35,428408.4,5886284.4,4,21,2022-03-24,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.31.31.6,1,31,31,6,22.58,428408.4,5886284.4,4,21,2022-03-24,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.31.31.7,1,31,31,7,9.69,428408.4,5886284.4,4,21,2022-03-24,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.32.32.1,1,32,32,1,15.77,428464.9,5886421.0,5,22,2022-05-11,2022-05-25,Clay,Cl,M%,DIN ISO 11277
1.32.32.2,1,32,32,2,4.41,428464.9,5886421.0,5,22,2022-05-11,2022-05-25,Fine silt,fSi,M%,DIN ISO 11277
1.32.32.3,1,32,32,3,7.83,428464.9,5886421.0,5,22,2022-05-11,2022-05-25,Middle silt,mSi,M%,DIN ISO 11277
1.32.32.4,1,32,32,4,11.96,428464.9,5886421.0,5,22,2022-05-11,2022-05-25,Coarse silt,cSi,M%,DIN ISO 11277
1.32.32.5,1,32,32,5,31.89,428464.9,5886421.0,5,22,2022-05-11,2022-05-25,Fine sand,fSa,M%,DIN ISO 11277
1.32.32.6,1,32,32,6,20.82,428464.9,5886421.0,5,22,2022-05-11,2022-05-25,Middle sand,mSa,M%,DIN ISO 11277
1.32.32.7,1,32,32,7,7.3,428464.9,5886421.0,5,22,2022-05-11,2022-05-25,Coarse sand,cSa,M%,DIN ISO 11277
1.33.33.1,1,33,33,1,19.06,428497.5,5886211.4,5,22,2022-05-11,2022-05-25,Clay,Cl,M%,DIN ISO 11277
1.33.33.2,1,33,33,2,7.89,428497.5,5886211.4,5,22,2022-05-11,2022-05-25,Fine silt,fSi,M%,DIN ISO 11277
1.33.33.3,1,33,33,3,10.49,428497.5,5886211.4,5,22,2022-05-11,2022-05-25,Middle silt,mSi,M%,DIN ISO 11277
1.33.33.4,1,33,33,4,17.15,428497.5,5886211.4,5,22,2022-05-11,2022-05-25,Coarse silt,cSi,M%,DIN ISO 11277
1.33.33.5,1,33,33,5,28.16,428497.5,5886211.4,5,22,2022-05-11,2022-05-25,Fine sand,fSa,M%,DIN ISO 11277
1.33.33.6,1,33,33,6,13.03,428497.5,5886211.4,5,22,2022-05-11,2022-05-25,Middle sand,mSa,M%,DIN ISO 11277
1.33.33.7,1,33,33,7,4.22,428497.5,5886211.4,5,22,2022-05-11,2022-05-25,Coarse sand,cSa,M%,DIN ISO 11277
1.34.34.1,1,34,34,1,6.95,428709.3,5886131.3,5,22,2022-05-11,2022-05-25,Clay,Cl,M%,DIN ISO 11277
1.34.34.2,1,34,34,2,4.61,428709.3,5886131.3,5,22,2022-05-11,2022-05-25,Fine silt,fSi,M%,DIN ISO 11277
1.34.34.3,1,34,34,3,6.41,428709.3,5886131.3,5,22,2022-05-11,2022-05-25,Middle silt,mSi,M%,DIN ISO 11277
1.34.34.4,1,34,34,4,15.19,428709.3,5886131.3,5,22,2022-05-11,2022-05-25,Coarse silt,cSi,M%,DIN ISO 11277
1.34.34.5,1,34,34,5,38.7,428709.3,5886131.3,5,22,2022-05-11,2022-05-25,Fine sand,fSa,M%,DIN ISO 11277
1.34.34.6,1,34,34,6,22.25,428709.3,5886131.3,5,22,2022-05-11,2022-05-25,Middle sand,mSa,M%,DIN ISO 11277
1.34.34.7,1,34,34,7,5.88,428709.3,5886131.3,5,22,2022-05-11,2022-05-25,Coarse sand,cSa,M%,DIN ISO 11277
1.35.35.1,1,35,35,1,10.78,428840.6,5886408.7,5,22,2022-05-11,2022-05-25,Clay,Cl,M%,DIN ISO 11277
1.35.35.2,1,35,35,2,4.55,428840.6,5886408.7,5,22,2022-05-11,2022-05-25,Fine silt,fSi,M%,DIN ISO 11277
1.35.35.3,1,35,35,3,8.72,428840.6,5886408.7,5,22,2022-05-11,2022-05-25,Middle silt,mSi,M%,DIN ISO 11277
1.35.35.4,1,35,35,4,9.94,428840.6,5886408.7,5,22,2022-05-11,2022-05-25,Coarse silt,cSi,M%,DIN ISO 11277
1.35.35.5,1,35,35,5,39.72,428840.6,5886408.7,5,22,2022-05-11,2022-05-25,Fine sand,fSa,M%,DIN ISO 11277
1.35.35.6,1,35,35,6,20.59,428840.6,5886408.7,5,22,2022-05-11,2022-05-25,Middle sand,mSa,M%,DIN ISO 11277
1.35.35.7,1,35,35,7,5.7,428840.6,5886408.7,5,22,2022-05-11,2022-05-25,Coarse sand,cSa,M%,DIN ISO 11277
1.36.36.1,1,36,36,1,8.43,429016.7,5886293.5,5,22,2022-05-11,2022-05-25,Clay,Cl,M%,DIN ISO 11277
1.36.36.2,1,36,36,2,1.82,429016.7,5886293.5,5,22,2022-05-11,2022-05-25,Fine silt,fSi,M%,DIN ISO 11277
1.36.36.3,1,36,36,3,4.19,429016.7,5886293.5,5,22,2022-05-11,2022-05-25,Middle silt,mSi,M%,DIN ISO 11277
1.36.36.4,1,36,36,4,6.43,429016.7,5886293.5,5,22,2022-05-11,2022-05-25,Coarse silt,cSi,M%,DIN ISO 11277
1.36.36.5,1,36,36,5,32.65,429016.7,5886293.5,5,22,2022-05-11,2022-05-25,Fine sand,fSa,M%,DIN ISO 11277
1.36.36.6,1,36,36,6,34.75,429016.7,5886293.5,5,22,2022-05-11,2022-05-25,Middle sand,mSa,M%,DIN ISO 11277
1.36.36.7,1,36,36,7,11.72,429016.7,5886293.5,5,22,2022-05-11,2022-05-25,Coarse sand,cSa,M%,DIN ISO 11277
1.37.37.1,1,37,37,1,6.1,427499.5,5885993.3,6,21,2022-03-24,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.37.37.2,1,37,37,2,0.56,427499.5,5885993.3,6,21,2022-03-24,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.37.37.3,1,37,37,3,2.98,427499.5,5885993.3,6,21,2022-03-24,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.37.37.4,1,37,37,4,6.56,427499.5,5885993.3,6,21,2022-03-24,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.37.37.5,1,37,37,5,41.27,427499.5,5885993.3,6,21,2022-03-24,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.37.37.6,1,37,37,6,39.3,427499.5,5885993.3,6,21,2022-03-24,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.37.37.7,1,37,37,7,3.23,427499.5,5885993.3,6,21,2022-03-24,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.38.38.1,1,38,38,1,3.62,427538.8,5885959.7,6,21,2022-03-24,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.38.38.2,1,38,38,2,1.78,427538.8,5885959.7,6,21,2022-03-24,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.38.38.3,1,38,38,3,4.25,427538.8,5885959.7,6,21,2022-03-24,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.38.38.4,1,38,38,4,7.51,427538.8,5885959.7,6,21,2022-03-24,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.38.38.5,1,38,38,5,41.21,427538.8,5885959.7,6,21,2022-03-24,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.38.38.6,1,38,38,6,36.11,427538.8,5885959.7,6,21,2022-03-24,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.38.38.7,1,38,38,7,5.53,427538.8,5885959.7,6,21,2022-03-24,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.39.39.1,1,39,39,1,1.48,427565.3,5885953.0,6,21,2022-03-24,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.39.39.2,1,39,39,2,3.43,427565.3,5885953.0,6,21,2022-03-24,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.39.39.3,1,39,39,3,3.18,427565.3,5885953.0,6,21,2022-03-24,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.39.39.4,1,39,39,4,8.38,427565.3,5885953.0,6,21,2022-03-24,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.39.39.5,1,39,39,5,41.11,427565.3,5885953.0,6,21,2022-03-24,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.39.39.6,1,39,39,6,38.51,427565.3,5885953.0,6,21,2022-03-24,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.39.39.7,1,39,39,7,3.91,427565.3,5885953.0,6,21,2022-03-24,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.40.40.1,1,40,40,1,3.0,427613.9,5886024.3,6,21,2022-03-24,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.40.40.2,1,40,40,2,2.66,427613.9,5886024.3,6,21,2022-03-24,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.40.40.3,1,40,40,3,2.66,427613.9,5886024.3,6,21,2022-03-24,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.40.40.4,1,40,40,4,6.45,427613.9,5886024.3,6,21,2022-03-24,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.40.40.5,1,40,40,5,38.22,427613.9,5886024.3,6,21,2022-03-24,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.40.40.6,1,40,40,6,42.29,427613.9,5886024.3,6,21,2022-03-24,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.40.40.7,1,40,40,7,4.72,427613.9,5886024.3,6,21,2022-03-24,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.41.41.1,1,41,41,1,9.44,427736.0,5886032.3,6,21,2022-03-24,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.41.41.2,1,41,41,2,2.87,427736.0,5886032.3,6,21,2022-03-24,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.41.41.3,1,41,41,3,4.31,427736.0,5886032.3,6,21,2022-03-24,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.41.41.4,1,41,41,4,10.15,427736.0,5886032.3,6,21,2022-03-24,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.41.41.5,1,41,41,5,38.17,427736.0,5886032.3,6,21,2022-03-24,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.41.41.6,1,41,41,6,30.76,427736.0,5886032.3,6,21,2022-03-24,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.41.41.7,1,41,41,7,4.3,427736.0,5886032.3,6,21,2022-03-24,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.42.42.1,1,42,42,1,3.49,427310.7,5885774.3,7,21,2022-03-24,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.42.42.2,1,42,42,2,2.17,427310.7,5885774.3,7,21,2022-03-24,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.42.42.3,1,42,42,3,3.25,427310.7,5885774.3,7,21,2022-03-24,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.42.42.4,1,42,42,4,4.47,427310.7,5885774.3,7,21,2022-03-24,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.42.42.5,1,42,42,5,45.87,427310.7,5885774.3,7,21,2022-03-24,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.42.42.6,1,42,42,6,37.24,427310.7,5885774.3,7,21,2022-03-24,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.42.42.7,1,42,42,7,3.5,427310.7,5885774.3,7,21,2022-03-24,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.43.43.1,1,43,43,1,1.59,427360.5,5885812.7,7,21,2022-03-24,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.43.43.2,1,43,43,2,1.55,427360.5,5885812.7,7,21,2022-03-24,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.43.43.3,1,43,43,3,2.03,427360.5,5885812.7,7,21,2022-03-24,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.43.43.4,1,43,43,4,5.58,427360.5,5885812.7,7,21,2022-03-24,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.43.43.5,1,43,43,5,39.04,427360.5,5885812.7,7,21,2022-03-24,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.43.43.6,1,43,43,6,47.07,427360.5,5885812.7,7,21,2022-03-24,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.43.43.7,1,43,43,7,3.15,427360.5,5885812.7,7,21,2022-03-24,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.44.44.1,1,44,44,1,3.32,427412.5,5885766.8,7,21,2022-03-24,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.44.44.2,1,44,44,2,1.87,427412.5,5885766.8,7,21,2022-03-24,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.44.44.3,1,44,44,3,3.37,427412.5,5885766.8,7,21,2022-03-24,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.44.44.4,1,44,44,4,3.33,427412.5,5885766.8,7,21,2022-03-24,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.44.44.5,1,44,44,5,33.35,427412.5,5885766.8,7,21,2022-03-24,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.44.44.6,1,44,44,6,51.79,427412.5,5885766.8,7,21,2022-03-24,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.44.44.7,1,44,44,7,2.98,427412.5,5885766.8,7,21,2022-03-24,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.45.45.1,1,45,45,1,3.87,427416.8,5885893.3,7,21,2022-03-24,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.45.45.2,1,45,45,2,1.12,427416.8,5885893.3,7,21,2022-03-24,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.45.45.3,1,45,45,3,3.17,427416.8,5885893.3,7,21,2022-03-24,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.45.45.4,1,45,45,4,8.68,427416.8,5885893.3,7,21,2022-03-24,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.45.45.5,1,45,45,5,44.93,427416.8,5885893.3,7,21,2022-03-24,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.45.45.6,1,45,45,6,35.63,427416.8,5885893.3,7,21,2022-03-24,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.45.45.7,1,45,45,7,2.61,427416.8,5885893.3,7,21,2022-03-24,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.46.46.1,1,46,46,1,12.42,427566.2,5885853.5,7,21,2022-03-24,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.46.46.2,1,46,46,2,3.92,427566.2,5885853.5,7,21,2022-03-24,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.46.46.3,1,46,46,3,7.4,427566.2,5885853.5,7,21,2022-03-24,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.46.46.4,1,46,46,4,10.86,427566.2,5885853.5,7,21,2022-03-24,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.46.46.5,1,46,46,5,35.4,427566.2,5885853.5,7,21,2022-03-24,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.46.46.6,1,46,46,6,25.27,427566.2,5885853.5,7,21,2022-03-24,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.46.46.7,1,46,46,7,4.72,427566.2,5885853.5,7,21,2022-03-24,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.47.47.1,1,47,47,1,5.24,427586.2,5885730.8,7,21,2022-03-24,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.47.47.2,1,47,47,2,2.44,427586.2,5885730.8,7,21,2022-03-24,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.47.47.3,1,47,47,3,3.31,427586.2,5885730.8,7,21,2022-03-24,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.47.47.4,1,47,47,4,12.66,427586.2,5885730.8,7,21,2022-03-24,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.47.47.5,1,47,47,5,41.77,427586.2,5885730.8,7,21,2022-03-24,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.47.47.6,1,47,47,6,30.13,427586.2,5885730.8,7,21,2022-03-24,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.47.47.7,1,47,47,7,4.46,427586.2,5885730.8,7,21,2022-03-24,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.48.48.8,1,48,48,8,6.2,428130.6,5885809.5,8,3,2018-07-26,2018-08-03,soil pH,pH,,DIN ISO 10390
1.48.48.9,1,48,48,9,0.64,428130.6,5885809.5,8,3,2018-07-26,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694
1.48.48.10,1,48,48,10,0.64,428130.6,5885809.5,8,3,2018-07-26,2018-08-03,Total carbon,TC,M%,DIN ISO 10694
1.48.48.11,1,48,48,11,0.06,428130.6,5885809.5,8,3,2018-07-26,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694
1.48.48.12,1,48,48,12,6.0,428130.6,5885809.5,8,3,2018-07-26,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
1.48.48.13,1,48,48,13,11.0,428130.6,5885809.5,8,3,2018-07-26,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
1.48.48.14,1,48,48,14,7.6,428130.6,5885809.5,8,3,2018-07-26,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
1.49.49.1,1,49,49,1,13.17,428143.4,5885915.0,8,3,2018-07-26,2018-08-03,Clay,Cl,M%,DIN ISO 11277
1.49.49.2,1,49,49,2,1.53,428143.4,5885915.0,8,3,2018-07-26,2018-08-03,Fine silt,fSi,M%,DIN ISO 11277
1.49.49.3,1,49,49,3,7.33,428143.4,5885915.0,8,3,2018-07-26,2018-08-03,Middle silt,mSi,M%,DIN ISO 11277
1.49.49.4,1,49,49,4,14.5,428143.4,5885915.0,8,3,2018-07-26,2018-08-03,Coarse silt,cSi,M%,DIN ISO 11277
1.49.49.5,1,49,49,5,36.52,428143.4,5885915.0,8,3,2018-07-26,2018-08-03,Fine sand,fSa,M%,DIN ISO 11277
1.49.49.6,1,49,49,6,22.53,428143.4,5885915.0,8,3,2018-07-26,2018-08-03,Middle sand,mSa,M%,DIN ISO 11277
1.49.49.7,1,49,49,7,4.42,428143.4,5885915.0,8,3,2018-07-26,2018-08-03,Coarse sand,cSa,M%,DIN ISO 11277
1.50.50.8,1,50,50,8,4.8,428149.4,5885890.7,8,13,2019-08-15,2019-08-21,soil pH,pH,,DIN ISO 10390
1.50.50.12,1,50,50,12,4.3,428149.4,5885890.7,8,13,2019-08-15,2019-08-21,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
1.50.50.13,1,50,50,13,11.0,428149.4,5885890.7,8,13,2019-08-15,2019-08-21,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
1.50.50.14,1,50,50,14,2.8,428149.4,5885890.7,8,13,2019-08-15,2019-08-21,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
1.51.51.8,1,51,51,8,6.5,428149.6,5885853.7,8,3,2018-07-26,2018-08-03,soil pH,pH,,DIN ISO 10390
1.51.51.9,1,51,51,9,0.66,428149.6,5885853.7,8,3,2018-07-26,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694
1.51.51.10,1,51,51,10,0.66,428149.6,5885853.7,8,3,2018-07-26,2018-08-03,Total carbon,TC,M%,DIN ISO 10694
1.51.51.11,1,51,51,11,0.06,428149.6,5885853.7,8,3,2018-07-26,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694
1.51.51.12,1,51,51,12,12.5,428149.6,5885853.7,8,3,2018-07-26,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
1.51.51.13,1,51,51,13,10.0,428149.6,5885853.7,8,3,2018-07-26,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
1.51.51.14,1,51,51,14,8.5,428149.6,5885853.7,8,3,2018-07-26,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
1.52.52.8,1,52,52,8,5.1,428152.8,5885816.9,8,3,2018-07-26,2018-08-03,soil pH,pH,,DIN ISO 10390
1.52.52.9,1,52,52,9,0.71,428152.8,5885816.9,8,3,2018-07-26,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694
1.52.52.10,1,52,52,10,0.71,428152.8,5885816.9,8,3,2018-07-26,2018-08-03,Total carbon,TC,M%,DIN ISO 10694
1.52.52.11,1,52,52,11,0.07,428152.8,5885816.9,8,3,2018-07-26,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694
1.52.52.12,1,52,52,12,2.9,428152.8,5885816.9,8,3,2018-07-26,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
1.52.52.13,1,52,52,13,15.0,428152.8,5885816.9,8,3,2018-07-26,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
1.52.52.14,1,52,52,14,4.7,428152.8,5885816.9,8,3,2018-07-26,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
1.53.53.1,1,53,53,1,9.39,428159.9,5886033.2,8,3,2018-07-26,2018-08-03,Clay,Cl,M%,DIN ISO 11277
1.53.53.2,1,53,53,2,6.13,428159.9,5886033.2,8,3,2018-07-26,2018-08-03,Fine silt,fSi,M%,DIN ISO 11277
1.53.53.3,1,53,53,3,7.96,428159.9,5886033.2,8,3,2018-07-26,2018-08-03,Middle silt,mSi,M%,DIN ISO 11277
1.53.53.4,1,53,53,4,15.9,428159.9,5886033.2,8,3,2018-07-26,2018-08-03,Coarse silt,cSi,M%,DIN ISO 11277
1.53.53.5,1,53,53,5,35.45,428159.9,5886033.2,8,3,2018-07-26,2018-08-03,Fine sand,fSa,M%,DIN ISO 11277
1.53.53.6,1,53,53,6,20.5,428159.9,5886033.2,8,3,2018-07-26,2018-08-03,Middle sand,mSa,M%,DIN ISO 11277
1.53.53.7,1,53,53,7,4.68,428159.9,5886033.2,8,3,2018-07-26,2018-08-03,Coarse sand,cSa,M%,DIN ISO 11277
1.54.54.8,1,54,54,8,5.5,428168.7,5885898.4,8,13,2019-08-15,2019-08-21,soil pH,pH,,DIN ISO 10390
1.54.54.12,1,54,54,12,3.9,428168.7,5885898.4,8,13,2019-08-15,2019-08-21,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
1.54.54.13,1,54,54,13,13.0,428168.7,5885898.4,8,13,2019-08-15,2019-08-21,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
1.54.54.14,1,54,54,14,3.1,428168.7,5885898.4,8,13,2019-08-15,2019-08-21,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
1.55.55.8,1,55,55,8,6.5,428171.5,5886001.5,8,3,2018-07-26,2018-08-03,soil pH,pH,,DIN ISO 10390
1.55.55.12,1,55,55,12,6.9,428171.5,5886001.5,8,3,2018-07-26,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
1.55.55.13,1,55,55,13,15.0,428171.5,5886001.5,8,3,2018-07-26,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
1.55.55.14,1,55,55,14,3.6,428171.5,5886001.5,8,3,2018-07-26,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
1.56.56.8,1,56,56,8,6.8,428175.2,5885805.9,8,13,2019-08-15,2019-08-21,soil pH,pH,,DIN ISO 10390
1.56.56.12,1,56,56,12,5.0,428175.2,5885805.9,8,13,2019-08-15,2019-08-21,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
1.56.56.13,1,56,56,13,10.0,428175.2,5885805.9,8,13,2019-08-15,2019-08-21,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
1.56.56.14,1,56,56,14,4.7,428175.2,5885805.9,8,13,2019-08-15,2019-08-21,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
1.57.57.8,1,57,57,8,6.8,428179.2,5885861.4,8,3,2018-07-26,2018-08-03,soil pH,pH,,DIN ISO 10390
1.57.57.9,1,57,57,9,0.71,428179.2,5885861.4,8,3,2018-07-26,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694
1.57.57.10,1,57,57,10,0.71,428179.2,5885861.4,8,3,2018-07-26,2018-08-03,Total carbon,TC,M%,DIN ISO 10694
1.57.57.11,1,57,57,11,0.07,428179.2,5885861.4,8,3,2018-07-26,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694
1.57.57.12,1,57,57,12,8.4,428179.2,5885861.4,8,3,2018-07-26,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
1.57.57.13,1,57,57,13,8.0,428179.2,5885861.4,8,3,2018-07-26,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
1.57.57.14,1,57,57,14,7.0,428179.2,5885861.4,8,3,2018-07-26,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
1.58.58.8,1,58,58,8,6.4,428187.6,5885976.4,8,3,2018-07-26,2018-08-03,soil pH,pH,,DIN ISO 10390
1.58.58.9,1,58,58,9,0.79,428187.6,5885976.4,8,3,2018-07-26,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694
1.58.58.10,1,58,58,10,0.8,428187.6,5885976.4,8,3,2018-07-26,2018-08-03,Total carbon,TC,M%,DIN ISO 10694
1.58.58.11,1,58,58,11,0.08,428187.6,5885976.4,8,3,2018-07-26,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694
